Strategy,user_input,retrieved_contexts,response,reference,faithfulness,answer_relevancy,context_recall,context_precision
Vector,What is the training signal for the model in language modeling?,"['[Izvor 1 | str.165 | data\\book.pdf]\ntrain on?\nLanguage models are trained in three stages, as shown in Fig. 7.12:\n\n---\n\n[Izvor 2 | str.373 | data\\book.pdf]\nmodel whose vocabulary includes both speech tokens and text tokens.\nWe train this language model to take as input two sequences, a text transcript\nand a small sample of speech from the desired talker, to tokenize both the text and\nthe speech into discrete tokens, and then to conditionally generate discrete samples\nof the speech corresponding to the text string, in the desired voice.\nAt inference time we prompt this language model with a tokenized text string and\n\n---\n\n[Izvor 3 | str.526 | data\\book.pdf]\ntraining signal can be found in the world, such as ratings assigned by users on\na review site.\n• Words can be assigned weights in a lexicon by using various functions of word\ncounts in training texts, and ratio metrics like log odds ratio informative\nDirichlet prior.\n• Affect can be detected, just like sentiment, by using standard supervised text\nclassiﬁcation techniques, using all the words or bigrams in a text as features.\nAdditional features can be drawn from counts of words in lexicons.\n\n---\n\n[Izvor 4 | str.168 | data\\book.pdf]\n7.5\n•\nTRAINING LARGE LANGUAGE MODELS\n161\npossible next tokens so as to compute the model’s loss for the next token wt+1. Then\nwe move to the next word, we ignore what the model predicted for the next word\nand instead use the correct sequence of tokens w1:t+1 to get the model to estimate the\nprobability of token wt+2. This idea that we always give the model the correct his-\ntory sequence to predict the next word (rather than feeding the model its best guess\n\n---\n\n[Izvor 5 | str.155 | data\\book.pdf]\nels that can predict words from the previous word or handful of words. By contrast,\nlarge language models can predict words given contexts of thousands or even tens\nof thousands of words!\nThe fundamental intuition of language models is that a model that can predict\ntext (assigning a distribution over following words) can also be used to generate text\nby sampling from the distribution. Recall from Chapter 3 that sampling means to\nchoose a word from a distribution.\noutput\n.44\n.33\nall\nthe\nyour\nthat\n.15\n.08']","The training signal for the model in language modeling is derived from the correct sequence of tokens, which allows the model to estimate the probability of the next token based on the previous tokens. This involves computing the model's loss for the next token and using the correct history sequence to predict subsequent words.",The training signal comes from backpropagation from the last token.,1.0,0.9133471728310191,0.0,0.0
Vector,What is the goal of chain-of-thought prompting?,"[""[Izvor 1 | str.239 | data\\book.pdf]\n10.4.1\nChain-of-Thought Prompting\nThere is a wide range of techniques to use prompts to improve the performance of\nlanguage models on many tasks. Here we describe one of them, called chain-of-\nthought prompting.\nchain-of-\nthought\nThe goal of chain-of-thought prompting is to improve performance on difﬁcult\nreasoning tasks that language models tend to fail on. The intuition is that people\nsolve these tasks by breaking them down into steps, and so we’d like to have lan-\n\n---\n\n[Izvor 2 | str.240 | data\\book.pdf]\nOptions: (A) 3pm to 5pm \n(B) 11am to 1pm \n(C) 5pm to 6pm \n(D) 1pm to 3pm\nA: Let's think step by step. \nTask Description\nQuestion\nChain-of-Thought\nTest-Time \nQuestion\nTask Description\nQuestion\nTest-Time \nQuestion\nAnswer\nGenerated \nChain-of-Thought\nGenerated \nAnswer\nOptions\nOptions\nFigure 10.11\nExample of the use of chain-of-thought prompting (right) vs standard prompting (left) in a\nreasoning task on temporal sequencing. Figure from Suzgun et al. (2023b).\n\n---\n\n[Izvor 3 | str.239 | data\\book.pdf]\nwhere they learn to follow instructions, and preference alignment, where they learn\nto prefer prompt continuations that are preferred by humans.\nHowever there are also post-training computations we can do even after these\nsteps, during inference, i.e., when the model is generating its output. This class of\npost-training tasks is called test-time compute. We focus here on one representative\ntest-time\ncompute\nexample, chain-of-thought prompting.\n10.4.1\nChain-of-Thought Prompting\n\n---\n\n[Izvor 4 | str.161 | data\\book.pdf]\nsands of tokens) makes them very powerful for conditional generation, because they\ncan look back so far into the prompting text. That means system prompts, and\nprompts in general, can be very long.\nFor example the full system prompt for one language model, Anthropic’s Claude\nOpus4, is 1700 words long and includes sentences like the following:\nClaude should give concise responses to very simple questions,\nbut provide thorough responses to complex and open-ended\nquestions.\n\n---\n\n[Izvor 5 | str.159 | data\\book.pdf]\nprompted. A prompt is a text string that a user issues to a language model to get\nprompt\nthe model to do something useful. In prompting, the user’s prompt string is passed to\nthe language model, which iteratively generates tokens conditioned on the prompt.\nThe process of ﬁnding effective prompts for a task is known as prompt engineering.\nprompt\nengineering\nAs suggested above when we introduced conditional generation, a prompt can\nbe a question (like “What is a transformer network?”), possibly in a struc-""]","The goal of chain-of-thought prompting is to improve performance on difficult reasoning tasks that language models tend to fail on by encouraging the model to break down these tasks into steps, similar to how humans approach problem-solving.",To improve performance on difficult reasoning tasks that language models tend to fail on.,1.0,1.0,1.0,0.9999999999
Vector,What is the simplest and most influential architecture discussed in the text?,"['[Izvor 1 | str.306 | data\\book.pdf]\narchitectures described in Section 13.4. And, as with simple RNNs, multi-layered\n\n---\n\n[Izvor 2 | str.306 | data\\book.pdf]\nment with different architectures. To see this, consider Fig. 13.14 which illustrates\nthe inputs and outputs associated with each kind of unit.\nAt the far left, (a) is the basic feedforward unit where a single set of weights and\na single activation function determine its output, and when arranged in a layer there\nare no connections among the units in the layer. Next, (b) represents the unit in a\nsimple recurrent network. Now there are two inputs and an additional set of weights\n\n---\n\n[Izvor 3 | str.156 | data\\book.pdf]\nthese models. Let’s begin, though, by talking about different kinds of language\nmodels.\n7.1\nThree architectures for language models\nThe architecture we sketched above for a left-to-right or autoregressive language\nmodel, which is the language model architecture we will deﬁne in this chapter, is\nactually only one of three common LM architectures.\nThe three architectures are the encoder, the decoder, and the encoder-decoder.\nFig. 7.3 gives a schematic picture of the three.\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\nw\n\n---\n\n[Izvor 4 | str.374 | data\\book.pdf]\nhow the architecture is trained in Section 16.2.4.\nFig. 16.2 adapted from Mousavi et al. (2025). shows the standard architecture\nof an audio tokenizer. Audio tokenizers take as input an audio waveform, and are\n\n---\n\n[Izvor 5 | str.157 | data\\book.pdf]\ntion in Chapter 12, and for speech recognition in Chapter 15.\nThese three architectures can be built out of many kinds of neural networks.\nThe most widely used network type today is the transformer that we’ll introduce\nin Chapter 8. In a transformer, each input token is processed by a column of trans-\nformer layers, each layer composed of a series of different kinds of subnetworks. In\nChapter 13 we’ll introduce an earlier architecture that is still relevant, the LSTM,']",The simplest and most influential architecture discussed in the text is the basic feedforward unit.,The Mention-Pair Architecture,0.0,1.0,0.0,0.0
Vector,What was the influential entity-based system mentioned in the text?,"['[Izvor 1 | str.569 | data\\book.pdf]\nways.\nThe entity grid model of Barzilay and Lapata (2008) is an alternative way to\nentity grid\ncapture entity-based coherence: instead of having a top-down theory, the entity-grid\nmodel using machine learning to induce the patterns of entity mentioning that make\na discourse more coherent.\nThe model is based around an entity grid, a two-dimensional array that repre-\nsents the distribution of entity mentions across sentences. The rows represent sen-\n\n---\n\n[Izvor 2 | str.567 | data\\book.pdf]\nmodels of this kind of entity-based coherence: Centering Theory (Grosz et al.,\nentity-based\n1995), and the entity grid model of Barzilay and Lapata (2008).\n24.3.1\nCentering\nCentering Theory (Grosz et al., 1995) is a theory of both discourse salience and\nCentering\nTheory\ndiscourse coherence. As a model of discourse salience, Centering proposes that at\nany given point in the discourse one of the entities in the discourse model is salient:\n\n---\n\n[Izvor 3 | str.542 | data\\book.pdf]\n23.4.3\nEntity-based Models\nBoth the mention-pair and mention-ranking models make their decisions about men-\ntions. By contrast, entity-based models link each mention not to a previous mention\nbut to a previous discourse entity (cluster of mentions).\nA mention-ranking model can be turned into an entity-ranking model simply\nby having the classiﬁer make its decisions over clusters of mentions rather than\nindividual mentions (Rahman and Ng, 2009).\n\n---\n\n[Izvor 4 | str.557 | data\\book.pdf]\nedge (like the fact that Donald Tsang is a president) to help disambiguate the men-\ntion the President. Ponzetto and Strube (2006) 2007 and Ratinov and Roth (2012)\nshowed that such attributes extracted from Wikipedia pages could be used to build\nricher models of entity mentions in coreference. More recent research shows how to\ndo linking and coreference jointly (Hajishirzi et al. 2013, Zheng et al. 2013) or even\njointly with named entity tagging as well (Durrett and Klein 2014).\n\n---\n\n[Izvor 5 | str.463 | data\\book.pdf]\n456\nCHAPTER 20\n•\nINFORMATION EXTRACTION: RELATIONS, EVENTS, AND TIME\nARTIFACT\nGENERAL\nAFFILIATION\nORG\nAFFILIATION\nPART-\nWHOLE\nPERSON-\nSOCIAL\nPHYSICAL\nLocated\nNear\nBusiness\nFamily\nLasting \nPersonal\nCitizen-\nResident-\nEthnicity-\nReligion\nOrg-Location-\nOrigin\nFounder\nEmployment\nMembership\nOwnership\nStudent-Alum\nInvestor\nUser-Owner-Inventor-\nManufacturer\nGeographical\nSubsidiary\nSports-Affiliation\nFigure 20.1\nThe 17 relations used in the ACE relation extraction task.']","The influential entity-based systems mentioned in the text are Centering Theory (Grosz et al., 1995) and the entity grid model of Barzilay and Lapata (2008).",Lappin and Leass (1994),1.0,0.9460623863200739,0.0,0.0
Vector,What are some sources from which the process might come?,"['[Izvor 1 | str.485 | data\\book.pdf]\nMerge references to the same entity or event\nFigure 20.20\nLevels of processing in FASTUS (Hobbs et al., 1997). Each level extracts a\nspeciﬁc type of information which is then passed on to the next higher level.\non hand-built regular expressions like the following (NG indicates Noun-Group and\nVG Verb-Group), which matches the ﬁrst sentence of the news story above.\nNG(Company/ies) VG(Set-up) NG(Joint-Venture) with NG(Company/ies)\nVG(Produce) NG(Product)\n\n---\n\n[Izvor 2 | str.25 | data\\book.pdf]\nprocess might come from newswire, ﬁction or non-ﬁction books, scientiﬁc articles,\nWikipedia, or religious texts. It might come from spoken genres like telephone\nconversations, business meetings, police body-worn cameras, medical interviews,\nor transcripts of television shows or movies. It might come from work situations\nlike doctors’ notes, legal text, or parliamentary or congressional proceedings.\nText also reﬂects the demographic characteristics of the writer (or speaker): their\n\n---\n\n[Izvor 3 | str.469 | data\\book.pdf]\n462\nCHAPTER 20\n•\nINFORMATION EXTRACTION: RELATIONS, EVENTS, AND TIME\nFrom these results, we can use the context of words between the entity mentions,\nthe words before mention one, the word after mention two, and the named entity\ntypes of the two mentions, and perhaps other features, to extract general patterns\nsuch as the following:\n/ [ORG], which uses [LOC] as a hub /\n/ [ORG]’s hub at [LOC] /\n/ [LOC], a main hub for [ORG] /\nThese new patterns can then be used to search for additional tuples.\n\n---\n\n[Izvor 4 | str.489 | data\\book.pdf]\nSOURCE\nThe origin of the object of a transfer event\nGOAL\nThe destination of an object of a transfer event\nFigure 21.1\nSome commonly used thematic roles with their deﬁnitions.\nAlthough thematic roles are one of the oldest linguistic models, as we saw above,\ntheir modern formulation is due to Fillmore (1968) and Gruber (1965). Although\nthere is no universally agreed-upon set of roles, Figs. 21.1 and 21.2 list some the-\nmatic roles that have been used in various computational papers, together with rough\n\n---\n\n[Izvor 5 | str.483 | data\\book.pdf]\n476\nCHAPTER 20\n•\nINFORMATION EXTRACTION: RELATIONS, EVENTS, AND TIME\nsupervised by the gold labels in the TimeBank corpus with features like words/em-\nbeddings, parse paths, tense and aspect The sieve-based architecture using precision-\nranked sets of classiﬁers, which we’ll introduce in Chapter 23, is also commonly\nused.\nSystems that perform all 4 tasks (time extraction creation and normalization,\nevent extraction, and time/event linking) include TARSQI (Verhagen et al., 2005)']","The process might come from various sources including newswire, fiction or non-fiction books, scientific articles, Wikipedia, religious texts, spoken genres like telephone conversations, business meetings, police body-worn cameras, medical interviews, and transcripts of television shows or movies. It can also originate from work situations such as doctors’ notes, legal texts, or parliamentary or congressional proceedings.","Newswire, fiction or non-fiction books, scientific articles, Wikipedia, religious texts, spoken genres like telephone conversations, business meetings, police body-worn cameras, medical interviews, transcripts of television shows or movies, doctors’ notes, legal text, or parliamentary or congressional proceedings.",1.0,0.0,1.0,0.9999999999
Vector,Who showed the equivalence of the WFST and the Earley algorithm?,"['[Izvor 1 | str.436 | data\\book.pdf]\nWFST\nKuno (1965) as a data structure that stores the results of all previous computations\nin the course of the parse. Based on a generalization of Cocke’s work, a similar\ndata structure had been independently described in Kay (1967) (and Kay 1973). The\ntop-down application of dynamic programming to parsing was described in Earley’s\nPh.D. dissertation (Earley 1968, Earley 1970). Sheil (1976) showed the equivalence\nof the WFST and the Earley algorithm. Norvig (1991) shows that the efﬁciency of-\n\n---\n\n[Izvor 2 | str.624 | data\\book.pdf]\nWall Street Journal\nspeech recognition of,\n363\nwarping, 363\nwav2vec 2.0, 351\nwaveﬁle format, 321\nweb search, 237\nweight tying, 189, 291\nwell-formed substring\ntable, 429\nWFST, 429\nwh-pronoun, 384\nwikiﬁcation, 540\nwildcard, regular\nexpression, 21\nWinograd Schema, 545\nword\nboundary, regular\nexpression notation,\n21\n\n---\n\n[Izvor 3 | str.455 | data\\book.pdf]\nscore(S,e) =\nN\nX\ni=1\nwi fi(S,e)\nOr more succinctly.\nscore(S,e) = w· f\nGiven this formulation, we need to identify relevant features and train the weights.\nThe features (and feature combinations) used to train edge-factored models mir-\nror those used in training transition-based parsers, such as\n\n---\n\n[Izvor 4 | str.272 | data\\book.pdf]\nwith spaces), and iteratively remove some tokens to get to a desired ﬁnal vocabulary\nsize. The algorithm is complex (involving sufﬁx-trees for efﬁciently storing many\ntokens, and the EM algorithm for iteratively assigning probabilities to tokens), so we\ndon’t give it here, but see Kudo (2018) and Kudo and Richardson (2018b). Roughly\nspeaking the algorithm proceeds iteratively by estimating the probability of each\ntoken, tokenizing the input data using various tokenizations, then removing a per-\n\n---\n\n[Izvor 5 | str.77 | data\\book.pdf]\nand represent the weight vector w as a column vector, we can compute all the outputs\nwith a single matrix multiplication and one addition:\nˆy = σ(Xw +b)\n(4.13)\nYou should convince yourself that Eq. 4.13 computes the same thing as our for-loop\nin Eq. 4.11. For example ˆy(1), the ﬁrst entry of the output vector ˆy, will correctly be:\nˆy(1) = σ\n\x10\n[x(1)\n1 ,x(1)\n2 ,...,x(1)\nf ]·[w1,w2,...,w f ]+b\n\x11\n(4.14)\nNote that we had to reorder X and w from the order they appeared in Eq. 4.5 to']",Sheil (1976) showed the equivalence of the WFST and the Earley algorithm.,Sheil (1976),1.0,0.7928357706852691,1.0,0.9999999999
Vector,What is the purpose of calculating the standard deviation of the bootstrap sampled polarity scores?,"['[Izvor 1 | str.516 | data\\book.pdf]\npositive and negative seed sets (for example using B = 50 and choosing 7 of\nthe 10 seed words each time). The standard deviation of the bootstrap sampled\npolarity scores gives a conﬁdence measure.\nidolize\nlove\nadore\nappreciate\nlike\nﬁnd\ndislike\nsee\nnotice\ndisapprove\nabhor\nhate\nloathe\ndespise\nuncover\nidolize\nlove\nadore\nappreciate\nlike\nﬁnd\ndislike\nsee\nnotice\ndisapprove\nabhor\nhate\nloathe\ndespise\nuncover\n(a)\n(b)\nFigure 22.7\n\n---\n\n[Izvor 2 | str.285 | data\\book.pdf]\nused to compare two systems, with the goal of answering questions like: did the\nnew algorithm we just invented improve our MT system? To know if the difference\nbetween the chrF scores of two MT systems is a signiﬁcant difference, we use the\npaired bootstrap test, or the similar randomization test.\nTo get a conﬁdence interval on a single chrF score using the bootstrap test, re-\ncall from Section 4.11 that we take our test set (or devset) and create thousands of\n\n---\n\n[Izvor 3 | str.97 | data\\book.pdf]\nreturn p-value(x)\n# if very few did, our observed δ is probably not accidental\nFigure 4.12\nA version of the paired bootstrap algorithm after Berg-Kirkpatrick et al.\n(2012).\nwere identical except for containing either a common African American ﬁrst name\n(like Shaniqua) or a common European American ﬁrst name (like Stephanie), cho-\nsen from the Caliskan et al. (2017) study discussed in Chapter 5. They found that\nmost systems assigned lower sentiment and more negative emotion to sentences\n\n---\n\n[Izvor 4 | str.516 | data\\book.pdf]\nscore+(wi) =\nrawscore+(wi)\nrawscore+(wi)+rawscore−(wi)\n(22.5)\nIt’s often helpful to standardize the scores to have zero mean and unit variance\nwithin a corpus.\n5. Assign conﬁdence to each score: Because sentiment scores are inﬂuenced by\nthe seed set, we’d like to know how much the score of a word would change if\na different seed set is used. We can use bootstrap sampling to get conﬁdence\nregions, by computing the propagation B times over random subsets of the\n\n---\n\n[Izvor 5 | str.96 | data\\book.pdf]\nthe null hypothesis and conclude A is better than B.\nThe full algorithm for the bootstrap is shown in Fig. 4.12. It is given a test set\nx, a number of samples b, and counts the percentage of the b bootstrap test sets in\nwhich δ(x(i)) > 2δ(x). This percentage then acts as a one-sided empirical p-value.\n4.12\nAvoiding Harms in Classiﬁcation\nIt is important to avoid harms that may result from classiﬁers. One class of harms\nis representational harms (Crawford 2017, Blodgett et al. 2020), harms caused']","The purpose of calculating the standard deviation of the bootstrap sampled polarity scores is to provide a confidence measure regarding the variability of the scores, indicating how much the score of a word might change with different seed sets.",It gives a confidence measure.,1.0,1.0,1.0,0.9999999999
Vector,What is the formula for the vote given by anchor b to the candidate annotation a →X?,"['[Izvor 1 | str.549 | data\\book.pdf]\n542\nCHAPTER 23\n•\nCOREFERENCE RESOLUTION AND ENTITY LINKING\nwhere in(x) is the set of Wikipedia pages pointing to x and W is the set of all Wiki-\npedia pages in the collection.\nThe vote given by anchor b to the candidate annotation a →X is the average,\nover all the possible entities of b, of their relatedness to X, weighted by their prior\nprobability:\nvote(b,X) =\n1\n|E(b)|\nX\nY∈E(b)\nrel(X,Y)p(Y|b)\n(23.60)\nThe total relatedness score for a →X is the sum of the votes of all the other anchors\ndetected in q:\n\n---\n\n[Izvor 2 | str.549 | data\\book.pdf]\ndetected in q:\nrelatedness(a →X) =\nX\nb∈Xq\\a\nvote(b,X)\n(23.61)\nTo score a →X, we combine relatedness and prior by choosing the entity X\nthat has the highest relatedness(a →X), ﬁnding other entities within a small ϵ of\nthis value, and from this set, choosing the entity with the highest prior P(X|a). The\nresult of this step is a single entity assigned to each span in q.\nThe TAGME algorithm has one further step of pruning spurious anchor/entity\n\n---\n\n[Izvor 3 | str.548 | data\\book.pdf]\nLet’s see how this works. Given a question q, for each candidate anchors span\na detected in q, we assign a relatedness score to each possible entity e ∈E(a) of a.\nThe relatedness score of the link a →e is the weighted average relatedness between\ne and all other entities in q. Two entities are considered related to the extent their\nWikipedia pages share many in-links. More formally, the relatedness between two\nentities A and B is computed as\nrel(A,B) = log(max(|in(A)|,|in(B)|))−log(|in(A)∩in(B)|)\n\n---\n\n[Izvor 4 | str.184 | data\\book.pdf]\nthe softmax will also assign some weight to those words. Then we use these weights\nas the α values in Eq. 8.6 to compute the weighted sum that is our a3.\nThe simpliﬁed attention in equations 8.6 – 8.8 demonstrates the attention-based\napproach to computing ai: compare the xi to prior vectors, normalize those scores\n\n---\n\n[Izvor 5 | str.541 | data\\book.pdf]\nantecedents (plus ϵ) giving a probability for each candidate antecedent (or none).']","The formula for the vote given by anchor b to the candidate annotation a →X is: 

\[ 
vote(b,X) = \frac{1}{|E(b)|} \sum_{Y \in E(b)} rel(X,Y) p(Y|b) 
\] 

where \( E(b) \) is the set of possible entities of b, \( rel(X,Y) \) is the relatedness between X and Y, and \( p(Y|b) \) is the prior probability of Y given b.","vote(b,X) = (1/|E(b)|) * Σ(Y∈E(b)) rel(X,Y)p(Y|b)",1.0,1.0000000000000002,1.0,0.9999999999
Vector,What type of audio does HuBERT use as input?,"['[Izvor 1 | str.355 | data\\book.pdf]\nis passed to the transformer encoder.\nHuBERT (Hsu et al., 2021) uses an alternative front end architecture, in which\nconvolutional layers are used to completely replace the computation of the spectrum.\nSo the input is raw 16kHz sampled audio, and it is passed through seven 512-channel\nlayers with strides [5,2,2,2,2,2,2] and kernel widths [10,3,3,3,3,2,2] which learn both\nto extract spectral information, and to shorten the input sequence by 320x, from\n\n---\n\n[Izvor 2 | str.359 | data\\book.pdf]\n20ms audio timestep to each class. These are then passed through a softmax to get a\nprobability distribution over the classes.\n15.4.2\nLearning for HuBERT\nLet’s ﬁrst discuss how we induce the 100 or 500 phonetic classes that are the target\nof training. To bootstrap these units, HuBERT starts with mel frequency cepstral\ncoefﬁcients, or MFCC vectors, a 39-dimensional feature vector that emphasizes as-\npects of the signal that are relevant for detection of phonetic units. These vectors\n\n---\n\n[Izvor 3 | str.358 | data\\book.pdf]\nAfter they are pretrained, these models can then be ﬁnetuned to do ASR on a smaller\nset of labeled data, audio paired with transcripts. These models have the advantage\nthat they can take advantage of large amounts of untranscribed audio for most of\ntheir training.\nHere we’ll introduce one self-supervised model called HuBERT (Hsu et al.,\nHuBERT\n2021). HuBERT and similar models like wav2vec 2.0 (Baevski et al., 2020) use the\nwav2vec 2.0\n\n---\n\n[Izvor 4 | str.358 | data\\book.pdf]\nframe.\n15.4.1\nHuBERT forward pass\nLet’s ﬁrst show just the forward pass for HuBERT used during training, and then\nwe’ll see this in its full training context with the backwards pass. As discussed\nearlier, the input to the HuBERT forward pass is raw 16kHz waveﬁles as input,\n\n---\n\n[Izvor 5 | str.361 | data\\book.pdf]\n354\nCHAPTER 15\n•\nAUTOMATIC SPEECH RECOGNITION\n…\nh4\nh2\nh1\n…\nhn\n…\nTransformer\nStack\n7 CNN Layers (Frozen)\nh3\nh5\nA\nprojection\nx4\nx2\nx1\nxn\nx3\nx5\nA\nA\nA\nA\nsoftmax\ni\ni\ni\nt\nh\nA\nt\ntarget letters\nFigure 15.11\nThe HuBERT ﬁnetuning pass after pretraining. The projection layer and co-\nsine steps are removed, leaving only a randomly initialized projection/softmax layer. The\nCNN layers are frozen, and the rest of the model is ﬁnetuned on a dataset of audio with tran-']",HuBERT uses raw 16kHz sampled audio as input.,Raw 16kHz sampled audio.,1.0,0.9999997003213545,1.0,0.9999999999
Vector,Who introduced recurrence at the hidden layer in a feedforward network?,"['[Izvor 1 | str.315 | data\\book.pdf]\nrecurrence at the hidden layer in a feedforward network (Elman networks) were in-\ntroduced by Elman (1990). Similar architectures were investigated by Jordan (1986)\nwith a recurrence from the output layer, and Mathis and Mozer (1995) with the\naddition of a recurrent context layer prior to the hidden layer. The possibility of\nunrolling a recurrent network into an equivalent feedforward network is discussed\nin (Rumelhart and McClelland, 1986c).\n\n---\n\n[Izvor 2 | str.292 | data\\book.pdf]\n13.1\n•\nRECURRENT NEURAL NETWORKS\n285\nxt\nht\nyt\nFigure 13.1\nSimple recurrent neural network after Elman (1990). The hidden layer in-\ncludes a recurrent connection as part of its input. That is, the activation value of the hidden\nlayer depends on the current input as well as the activation value of the hidden layer from the\nprevious time step.\nsubscripts to represent time, thus xt will mean the input vector x at time t. The key\ndifference from a feedforward network lies in the recurrent link shown in the ﬁgure\n\n---\n\n[Izvor 3 | str.304 | data\\book.pdf]\nusual recurrent hidden layer), and through the use of specialized neural units that\nmake use of gates to control the ﬂow of information into and out of the units that\n\n---\n\n[Izvor 4 | str.292 | data\\book.pdf]\n+\nU\nV\nW\nyt\nxt\nht\nht-1\nFigure 13.2\nSimple recurrent neural network illustrated as a feedforward network. The\nhidden layer ht−1 from the prior time step is multiplied by weight matrix U and then added\nto the feedforward component from the current time step.\n13.1.1\nInference in RNNs\nForward inference (mapping a sequence of inputs to a sequence of outputs) in an\nRNN is nearly identical to what we’ve already seen with feedforward networks. To\n\n---\n\n[Izvor 5 | str.292 | data\\book.pdf]\ninformation extending back to the beginning of the sequence.\nAdding this temporal dimension makes RNNs appear to be more complex than\nnon-recurrent architectures. But in reality, they’re not all that different. Given an\ninput vector and the values for the hidden layer from the previous time step, we’re\nstill performing the standard feedforward calculation introduced in Chapter 6. To\nsee this, consider Fig. 13.2 which clariﬁes the nature of the recurrence and how it']",Recurrence at the hidden layer in a feedforward network was introduced by Elman in 1990.,Elman,1.0,0.9999999999999999,1.0,0.9999999999
Hybrid,What values are set to −∞ in the N × N QK⊺ matrix?,"['[Izvor 1 | str.192 | data\\book.pdf]\nq1•k1\nq2•k1 q2•k2\nq4•k1 q4•k2 q4•k3 q4•k4\nq3•k1 q3•k2 q3•k3\nN\nN\n−∞\n−∞\n−∞\n−∞\n−∞\n−∞\nFigure 8.10\nThe N × N QK⊺matrix showing the qi · kj values, with the upper-triangle\nportion of the comparisons matrix zeroed out (set to −∞, which the softmax will turn to\nzero).\nFig. 8.11 shows a schematic of all the computations for a single attention head\nparallelized in matrix form.\nq1\nq2\nq3\nq4\nk1\nk2\nk3\nk4\nQ\nKT\nQKT\nv1\nv2\nv3\nv4\nV\nq2•k2\nq4•k2 q4•k3 q4•k4\nq3•k2 q3•k3\n−∞\n−∞\n−∞\n−∞\n−∞\n−∞\nq1•k1\nq2•k1 q2•k2\n\n---\n\n[Izvor 2 | str.192 | data\\book.pdf]\nknow it! To ﬁx this, the elements in the upper-triangular portion of the matrix are set\nto −∞, which the softmax will turn to zero, thus eliminating any knowledge of words\nthat follow in the sequence. This is done in practice by adding a mask matrix M in\nwhich Mi j = −∞∀j > i (i.e. for the upper-triangular portion) and Mij = 0 otherwise.\nFig. 8.10 shows the resulting masked QK⊺matrix. (we’ll see in Chapter 9 how to\nmake use of words in the future for tasks that need it).\nq1•k1\nq2•k1 q2•k2\n\n---\n\n[Izvor 3 | str.191 | data\\book.pdf]\nof shape N ×N, visualized in Fig. 8.9.\nq1•k1\nq2•k1\nq2•k2\nq4•k1\nq4•k2\nq4•k3\nq4•k4\nq3•k1\nq3•k2\nq3•k3\nN\nN\nq1•k2\nq1•k3\nq1•k4\nq2•k3\nq2•k4\nq3•k4\nFigure 8.9\nThe N × N QK⊺matrix showing how it computes all qi · k j comparisons in a\nsingle matrix multiple.\nOnce we have this QK⊺matrix, we can very efﬁciently scale these scores, take\nthe softmax, and then multiply the result by V resulting in a matrix of shape N ×d:\na vector embedding representation for each token in the input. We’ve reduced the\n\n---\n\n[Izvor 4 | str.208 | data\\book.pdf]\n9.1\n•\nBIDIRECTIONAL TRANSFORMER ENCODERS\n201\n(repeated from Eq. 8.34 for a single attention head):\nhead = softmax\n\x12\nmask\n\x12QK⊺\n√dk\n\x13\x13\nV\n(9.1)\nq1•k1\nq2•k1 q2•k2\nq4•k1 q4•k2 q4•k3 q4•k4\nq3•k1 q3•k2 q3•k3\nN\nN\n−∞\n−∞\n−∞\n−∞\n−∞\n−∞\nq1•k1\nq2•k1\nq2•k2\nq4•k1\nq4•k2\nq4•k3\nq4•k4\nq3•k1\nq3•k2\nq3•k3\nN\nN\nq1•k2\nq1•k3\nq1•k4\nq2•k3\nq2•k4\nq3•k4\n(a)\n(b)\nFigure 9.2\nThe N ×N QK⊺matrix showing the qi ·kj values. (a) shows the upper-triangle\nportion of the comparisons matrix zeroed out (set to −∞, which the softmax will turn to zero),\n\n---\n\n[Izvor 5 | str.193 | data\\book.pdf]\nMultiplying the concatenated [N × Adv] matrix output by WO of shape [Adv × d]\nyields the self-attention output A of shape [N ×d].\nQi = XWQi ; Ki = XWKi ; Vi = XWVi\n(8.35)\nheadi = SelfAttention(Qi,Ki,Vi) = softmax\n\x12\nmask\n\x12QiKi⊺\n√dk\n\x13\x13\nVi\n(8.36)\nMultiHeadAttention(X) = (head1 ⊕head2...⊕headA)WO (8.37)\nPutting it all together with the parallel input matrix X\nThe function computed\nin parallel by an entire layer of N transformer blocks—each block over one of the N\ninput tokens—can be expressed as:']","In the N × N QK⊺ matrix, the values in the upper-triangular portion are set to −∞. This is done to ensure that the softmax function turns these values to zero, effectively eliminating any knowledge of words that follow in the sequence.",The upper-triangle portion of the comparisons matrix.,1.0,0.9076169830920354,1.0,0.9999999999
